Date,Sea Level (Mean),
1974/08/19,1.161,
1974/08/20,1.126,
1974/08/21,0.988,
1974/08/22,1.025,
1974/08/23,1.103,
1974/08/24,1.191,
1974/08/25,1.214,
1974/08/26,1.038,
1974/08/27,0.91,
1974/08/28,1.094,
1974/08/29,1.122,
1974/08/30,1.127,
1974/08/31,1.118,
1974/09/01,1.094,
1974/09/02,1.072,
1974/09/03,1.152,
1974/09/04,1.16,
1974/09/05,1.127,
1974/09/06,0.997,
1974/09/07,1.019,
1974/09/08,1.115,
1974/09/09,0.961,
1974/09/10,1.077,
1974/09/11,1.013,
1974/09/12,1.106,
1974/09/13,1.166,
1974/09/14,1.22,
1974/09/15,1.132,
1974/09/16,1.096,
1974/09/17,1.012,
1974/09/18,1.199,
1974/09/19,1.023,
1974/09/20,0.936,
1974/09/21,1.083,
1974/09/22,1.134,
1974/09/23,1.098,
1974/09/24,1.112,
1974/09/25,1.037,
1974/09/26,1.089,
1974/09/27,1.16,
1974/09/28,1.02,
1974/09/29,0.994,
1974/09/30,1.134,
1974/10/01,1.118,
1974/10/02,1.103,
1974/10/03,1.191,
1974/10/04,1.037,
1974/10/05,1.059,
1974/10/06,1.092,
1974/10/07,1.153,
1974/10/08,1.162,
1974/10/09,1.224,
1974/10/10,1.117,
1974/10/11,1.398,
1974/10/12,1.101,
1974/10/13,1.138,
1974/10/14,1.01,
1974/10/15,0.999,
1974/10/16,1.09,
1974/10/17,1.268,
1974/10/18,1.16,
1974/10/19,1.196,
1974/10/20,1.714,
1974/10/21,1.289,
1974/10/22,1.009,
1974/10/23,1.106,
1974/10/24,1.242,
1974/10/25,0.993,
1974/10/26,1.187,
1974/10/27,1.276,
1974/10/28,1.11,
1974/10/29,1.148,
1974/10/30,1.093,
1974/10/31,0.98,
1974/11/01,1.137,
1974/11/02,1.262,
1974/11/03,1.188,
1974/11/04,1.088,
1974/11/05,1.174,
1974/11/06,1.103,
1974/11/07,1.095,
1974/11/08,1.087,
1974/11/09,1.238,
1974/11/10,1.116,
1974/11/11,1.062,
1974/11/12,1.124,
1974/11/13,1.185,
1974/11/14,0.903,
1974/11/15,1.013,
1974/11/16,0.948,
1974/11/17,1.126,
1974/11/18,1.119,
1974/11/19,1.214,
1974/11/20,1.211,
1974/11/21,1.52,
1974/11/22,1.557,
1974/11/23,1.303,
1974/11/24,1,
1974/11/25,1.239,
1974/11/26,1.314,
1974/11/27,1.188,
1974/11/28,1.267,
1974/11/29,1.339,
1974/11/30,1.131,
1974/12/01,0.988,
1974/12/02,1.1,
1974/12/03,1.453,
1974/12/04,1.582,
1974/12/05,1.478,
1974/12/06,1.036,
1974/12/07,1.03,
1974/12/08,0.903,
1974/12/09,1.126,
1974/12/10,1.187,
1974/12/11,1.178,
1974/12/12,1.09,
1974/12/13,1.112,
1974/12/14,1.166,
1974/12/15,1.575,
1974/12/16,1.065,
1974/12/17,1.102,
1974/12/18,1.335,
1974/12/19,1.165,
1974/12/20,1.128,
1974/12/21,1.029,
1974/12/22,1.168,
1974/12/23,1.155,
1974/12/24,1.174,
1974/12/25,1.188,
1974/12/26,1.405,
1974/12/27,1.07,
1974/12/28,1.295,
1974/12/29,1.15,
1974/12/30,1.135,
1974/12/31,1.039,
1975/01/01,1.174,
1975/01/02,1.765,
1975/01/03,1.279,
1975/01/04,1.221,
1975/01/05,1.185,
1975/01/06,1.186,
1975/01/07,1.106,
1975/01/08,1.629,
1975/01/09,1.17,
1975/01/10,1.096,
1975/01/11,1.052,
1975/01/12,1.061,
1975/01/13,1.116,
1975/01/14,1.345,
1975/01/15,1.282,
1975/01/16,1.164,
1975/01/17,1.314,
1975/01/18,0.846,
1975/01/19,1.171,
1975/01/20,1.245,
1975/01/21,1.115,
1975/01/22,1.078,
1975/01/23,1.184,
1975/01/24,1.117,
1975/01/25,1.355,
1975/01/26,1.458,
1975/01/27,1.215,
1975/01/28,1.151,
1975/01/29,1.097,
1975/01/30,1.514,
1975/01/31,1.136,
1975/02/01,1.18,
1975/02/02,1.12,
1975/02/03,1.274,
1975/02/04,1.187,
1975/02/05,1.092,
1975/02/06,1.366,
1975/02/07,1.334,
1975/02/08,1.208,
1975/02/09,1.173,
1975/02/10,1.236,
1975/02/11,1.148,
1975/02/12,1.242,
1975/02/13,1.435,
1975/02/14,1.304,
1975/02/15,1.186,
1975/02/16,1.132,
1975/02/17,1.163,
1975/02/18,1.124,
1975/02/19,1.22,
1975/02/20,1.303,
1975/02/21,1.121,
1975/02/22,1.107,
1975/02/23,1.255,
1975/02/24,1.103,
1975/02/25,1.028,
1975/02/26,1.15,
1975/02/27,1.138,
1975/02/28,1.065,
1975/03/01,1.152,
1975/03/02,1.418,
1975/03/03,1.591,
1975/03/04,1.259,
1975/03/05,1.217,
1975/03/06,1.025,
1975/03/07,1.12,
1975/03/08,1.311,
1975/03/09,1.46,
1975/03/10,1.126,
1975/03/11,1.061,
1975/03/12,1.031,
1975/03/13,1.018,
1975/03/14,1.055,
1975/03/15,1.393,
1975/03/16,1.069,
1975/03/17,1.198,
1975/03/18,1.009,
1975/03/19,0.982,
1975/03/20,1.109,
1975/03/21,1.368,
1975/03/22,1.415,
1975/03/23,1.338,
1975/03/24,1.325,
1975/03/25,1.224,
1975/03/26,1.298,
1975/03/27,1.403,
1975/03/28,1.447,
1975/03/29,1.344,
1975/03/30,1.223,
1975/03/31,1.37,
1975/04/01,1.249,
1975/04/02,1.25,
1975/04/03,1.199,
1975/04/04,1.557,
1975/04/05,1.504,
1975/04/06,1.413,
1975/04/07,1.381,
1975/04/08,1.303,
1975/04/09,1.185,
1975/04/10,1.208,
1975/04/11,1.194,
1975/04/12,1.131,
1975/04/13,1.122,
1975/04/14,1.091,
1975/04/15,1.085,
1975/04/16,1.053,
1975/04/17,1.383,
1975/04/18,1.21,
1975/04/19,1.074,
1975/04/20,1.131,
1975/04/21,1.365,
1975/04/22,1.359,
1975/04/23,1.095,
1975/04/24,1.045,
1975/04/25,1.216,
1975/04/26,1.16,
1975/04/27,1.26,
1975/04/28,1.198,
1975/04/29,1.023,
1975/04/30,1.161,
1975/05/01,1.121,
1975/05/02,1.182,
1975/05/03,1.149,
1975/05/04,1.132,
1975/05/05,1.147,
1975/05/06,1.472,
1975/05/07,1.353,
1975/05/08,1.296,
1975/05/09,1.111,
1975/05/10,1.031,
1975/05/11,1.06,
1975/05/12,1.093,
1975/05/13,1.083,
1975/05/14,1.116,
1975/05/15,1.136,
1975/05/16,1.117,
1975/05/17,1.165,
1975/05/18,1.168,
1975/05/19,1.191,
1975/05/20,1.189,
1975/05/21,1.165,
1975/05/22,1.096,
1975/05/23,1.113,
1975/05/24,1.265,
1975/05/25,1.102,
1975/05/26,1.105,
1975/05/27,1.225,
1975/05/28,1.214,
1975/05/29,1.252,
1975/05/30,1.109,
1975/05/31,1.13,
1975/06/01,1.207,
1975/06/02,1.245,
1975/06/03,1.152,
1975/06/04,1.17,
1975/06/05,1.198,
1975/06/06,1.134,
1975/06/07,1.246,
1975/06/08,1.354,
1975/06/09,1.33,
1975/06/10,1.163,
1975/06/11,1.125,
1975/06/12,1.079,
1975/06/13,0.982,
1975/06/14,1.014,
1975/06/15,1.047,
1975/06/16,1.082,
1975/06/17,1.08,
1975/06/18,1.095,
1975/06/19,1.2,
1975/06/20,1.298,
1975/06/21,1.131,
1975/06/22,1.053,
1975/06/23,1.14,
1975/06/24,1.195,
1975/06/25,1.17,
1975/06/26,1.073,
1975/06/27,1.019,
1975/06/28,1.118,
1975/06/29,1.145,
1975/06/30,1.094,
1975/07/01,1.039,
1975/07/02,1.078,
1975/07/03,1.158,
1975/07/04,1.18,
1975/07/05,1.149,
1975/07/06,1.096,
1975/07/07,1.145,
1975/07/10,1.142,
1975/07/18,1.183,
1975/07/19,1.161,
1975/07/20,1.146,
1975/07/21,1.111,
1975/07/22,1.19,
1975/07/23,1.167,
1975/07/24,1.153,
1975/07/25,1.091,
1975/07/26,1.165,
1975/07/27,1.115,
1975/07/28,1.055,
1975/07/29,1.104,
1975/07/30,1.1,
1975/07/31,1.166,
1975/08/01,1.055,
1975/08/02,1.177,
1975/08/03,1.186,
1975/08/04,1.118,
1975/08/05,1.138,
1975/08/06,1.154,
1975/08/07,1.123,
1975/08/08,1.08,
1975/08/09,1.043,
1975/08/10,1.151,
1975/08/11,1.182,
1975/08/12,1.209,
1975/08/13,1.179,
1975/08/14,1.165,
1975/08/15,1.319,
1975/08/16,1.164,
1975/08/17,1.119,
1975/08/18,1.135,
1975/08/19,1.243,
1975/08/20,1.18,
1975/08/21,1.172,
1975/08/22,1.32,
1975/08/23,1.368,
1975/08/24,1.215,
1975/08/25,1.086,
1975/08/26,1.048,
1975/08/27,1.051,
1975/08/28,1.135,
1975/08/29,1.125,
1975/08/30,1.113,
1975/08/31,1.213,
1975/09/01,1.229,
1975/09/02,1.166,
1975/09/03,1.253,
1975/09/04,1.344,
1975/09/05,1.199,
1975/09/06,1.132,
1975/09/07,1.158,
1975/09/08,1.033,
1975/09/09,1.088,
1975/09/10,1.083,
1975/09/11,1.071,
1975/09/12,0.961,
1975/09/13,1.203,
1975/09/14,1.136,
1975/09/15,1.055,
1975/09/16,1.011,
1975/09/17,1.136,
1975/09/18,1.105,
1975/09/19,1.074,
1975/09/20,1.095,
1975/09/21,1.189,
1975/09/22,1.15,
1975/09/23,1.077,
1975/09/24,1.056,
1975/09/25,1.056,
1975/09/26,1.047,
1975/09/27,1.186,
1975/09/28,1.37,
1975/10/02,1.208,
1975/10/03,1.229,
1975/10/04,1.21,
1975/10/05,1.125,
1975/10/06,1.099,
1975/10/07,1.65,
1975/10/08,1.368,
1975/10/09,1.465,
1975/10/10,1.328,
1975/10/14,1.361,
1975/10/15,1.25,
1975/10/16,1.401,
1975/10/17,1.261,
1975/10/18,1.215,
1975/10/19,1.164,
1975/10/20,1.154,
1975/10/21,1.278,
1975/10/22,1.238,
1975/10/23,1.244,
1975/10/24,1.191,
1975/10/25,1.101,
1975/10/26,1.235,
1975/10/27,1.168,
1975/10/28,1.083,
1975/10/29,1.277,
1975/10/30,1.422,
1975/10/31,1.805,
1975/11/01,1.109,
1975/11/02,1.15,
1975/11/03,1.214,
1975/11/04,1.201,
1975/11/05,1.413,
1975/11/06,1.277,
1975/11/07,1.179,
1975/11/08,1.047,
1975/11/09,1.259,
1975/11/10,1.167,
1975/11/11,1.293,
1975/11/12,1.226,
1975/11/13,1.158,
1975/11/14,1.316,
1975/11/15,1.292,
1975/11/16,1.221,
1975/11/17,1.262,
1975/11/18,1.341,
1975/11/19,1.45,
1975/11/20,1.336,
1975/11/21,1.315,
1975/11/22,1.347,
1975/11/23,1.11,
1975/11/24,1.183,
1975/11/25,1.623,
1975/11/26,1.261,
1975/11/27,1.029,
1975/11/28,1.363,
1975/11/29,1.236,
1975/11/30,1.148,
1975/12/01,0.868,
1975/12/02,1.236,
1975/12/03,1.261,
1975/12/04,1.535,
1975/12/05,1.075,
1975/12/06,0.964,
1975/12/07,1.377,
1975/12/08,1.184,
1975/12/09,1.095,
1975/12/10,1.024,
1975/12/11,1.247,
1975/12/12,1.172,
1975/12/13,1.21,
1975/12/14,1.061,
1975/12/15,1.151,
1975/12/16,1.434,
1975/12/17,1.164,
1975/12/18,1.253,
1975/12/19,0.816,
1975/12/20,1.298,
1975/12/21,1.079,
1975/12/22,1.35,
1975/12/23,1.565,
1975/12/24,1.332,
1975/12/25,1.104,
1975/12/26,1.042,
1975/12/27,1.308,
1975/12/28,1.264,
1975/12/29,1.21,
1975/12/30,1.06,
1975/12/31,1.17,
1976/01/01,1.391,
1976/01/02,1.475,
1976/01/03,1.25,
1976/01/04,1.385,
1976/01/05,1.319,
1976/01/06,1.229,
1976/01/07,1.1,
1976/01/08,1.431,
1976/01/09,1.447,
1976/01/10,1.197,
1976/01/11,1.248,
1976/01/12,1.277,
1976/01/13,1.291,
1976/01/14,1.15,
1976/01/15,1.15,
1976/01/16,1.143,
1976/01/17,1.48,
1976/01/18,1.332,
1976/01/19,1.104,
1976/01/20,1.071,
1976/01/21,1.211,
1976/01/22,1.33,
1976/01/23,1.373,
1976/01/24,1.179,
1976/01/25,1.208,
1976/01/26,1.015,
1976/01/27,0.893,
1976/01/28,1.193,
1976/01/29,1.077,
1976/01/30,1.433,
1976/01/31,1.255,
1976/02/01,1.09,
1976/02/02,0.917,
1976/02/03,0.57,
1976/02/04,1.205,
1976/02/05,1.272,
1976/02/06,1.357,
1976/02/07,1.343,
1976/02/08,1.286,
1976/02/09,1.359,
1976/02/10,1.172,
1976/02/11,1.347,
1976/02/12,1.223,
1976/02/13,0.932,
1976/02/14,1.184,
1976/02/15,1.038,
1976/02/16,1.305,
1976/02/17,1.126,
1976/02/18,1.042,
1976/02/19,1.284,
1976/02/20,1.304,
1976/02/21,0.981,
1976/02/22,1.18,
1976/02/23,1.435,
1976/02/24,1.11,
1976/02/25,1.157,
1976/02/26,1.093,
1976/02/27,1.184,
1976/02/28,1.267,
1976/02/29,1.105,
1976/03/01,1.314,
1976/03/02,0.999,
1976/03/03,1.135,
1976/03/04,1.123,
1976/03/05,1.097,
1976/03/06,1.332,
1976/03/07,1.329,
1976/03/08,1.327,
1976/03/09,1.3,
1976/03/10,1.303,
1976/03/11,1.229,
1976/03/12,1.369,
1976/03/13,1.168,
1976/03/14,1.367,
1976/03/15,1.315,
1976/03/16,1.11,
1976/03/17,1.734,
1976/03/18,1.021,
1976/03/19,1.073,
1976/03/20,1.108,
1976/03/21,0.917,
1976/03/22,1.329,
1976/03/23,1.05,
1976/03/24,1.034,
1976/03/25,0.948,
1976/03/26,1.215,
1976/03/27,1.108,
1976/03/28,0.998,
1976/03/29,1.308,
1976/03/30,1.183,
1976/03/31,0.99,
1976/04/01,0.984,
1976/04/02,1.032,
1976/04/03,1.247,
1976/04/04,1.335,
1976/04/05,1.292,
1976/04/06,1.235,
1976/04/07,1.253,
1976/04/08,1.173,
1976/04/09,1.1,
1976/04/10,1.295,
1976/04/11,1.269,
1976/04/12,1.278,
1976/04/13,1.019,
1976/04/14,1.275,
1976/04/15,0.984,
1976/04/16,1.059,
1976/04/17,1.039,
1976/04/18,1.008,
1976/04/19,1.067,
1976/04/20,1.231,
1976/04/21,1.116,
1976/04/22,1.067,
1976/04/23,1.144,
1976/04/24,1.294,
1976/04/25,1.176,
1976/04/26,1.283,
1976/04/27,1.508,
1976/04/28,1.279,
1976/04/29,1.182,
1976/04/30,1.175,
1976/05/01,1.11,
1976/05/02,1.013,
1976/05/03,1.15,
1976/05/04,1.138,
1976/05/05,1.016,
1976/05/06,1.146,
1976/05/07,1.096,
1976/05/08,1.115,
1976/05/09,1.074,
1976/05/10,1.152,
1976/05/11,1.035,
1976/05/12,0.968,
1976/05/13,1.042,
1976/05/14,0.96,
1976/05/15,1.186,
1976/05/16,1.101,
1976/05/17,1.055,
1976/05/18,1.142,
1976/05/19,1.128,
1976/05/20,1.129,
1976/05/21,1.154,
1976/05/22,1.192,
1976/05/23,1.21,
1976/05/24,1.286,
1976/05/25,1.183,
1976/05/26,1.053,
1976/05/27,1.152,
1976/05/28,1.095,
1976/05/29,1.059,
1976/05/30,1.102,
1976/05/31,1.215,
1976/06/01,1.298,
1976/06/02,1.139,
1976/06/03,1.149,
1976/06/04,1.062,
1976/06/05,1.07,
1976/06/06,1.095,
1976/06/07,1.218,
1976/06/08,1.217,
1976/06/09,1.224,
1976/06/10,1.161,
1976/06/11,1.288,
1976/06/12,1.552,
1976/06/13,1.027,
1976/06/14,1.121,
1976/06/15,1.161,
1976/06/16,1.19,
1976/06/17,1.115,
1976/06/18,1.178,
1976/06/19,1.071,
1976/06/20,1.11,
1976/06/21,1.115,
1976/06/22,1.169,
1976/06/23,1.104,
1976/06/24,1.213,
1976/06/25,1.319,
1976/06/26,1.245,
1976/06/27,1.056,
1976/06/28,1.119,
1976/06/29,1.226,
1976/06/30,1.213,
1976/07/01,1.162,
1976/07/02,1.164,
1976/07/03,1.204,
1976/07/04,1.177,
1976/07/05,1.265,
1976/07/06,1.193,
1976/07/07,1.173,
1976/07/08,1.08,
1976/07/09,1.157,
1976/07/10,1.143,
1976/07/11,1.221,
1976/07/12,1.274,
1976/07/13,1.316,
1976/07/14,1.246,
1976/07/15,1.25,
1976/07/16,1.215,
1976/07/17,1.172,
1976/07/18,1.23,
1976/07/19,1.189,
1976/07/20,1.191,
1976/07/21,1.2,
1976/07/22,1.205,
1976/07/23,1.065,
1976/07/24,1.142,
1976/07/25,1.336,
1976/07/26,1.236,
1976/07/27,1.214,
1976/07/28,1.238,
1976/07/29,1.228,
1976/07/30,1.191,
1976/07/31,1.2,
1976/08/01,1.288,
1976/08/02,1.228,
1976/08/03,1.083,
1976/08/04,1.053,
1976/08/05,1.136,
1976/08/06,1.165,
1976/08/07,1.114,
1976/08/08,1.039,
1976/08/09,1.117,
1976/08/10,1.023,
1976/08/11,1.121,
1976/08/12,1.11,
1976/08/13,1.201,
1976/08/14,1.277,
1976/08/15,1.177,
1976/08/16,1.175,
1976/08/17,1.266,
1976/08/18,1.171,
1976/08/19,1.066,
1976/08/20,1.098,
1976/08/21,1.167,
1976/08/22,1.275,
1976/08/23,1.341,
1976/08/24,1.261,
1976/08/25,1.261,
1976/08/26,1.208,
1976/08/27,1.058,
1976/08/28,1.11,
1976/08/29,1.078,
1976/08/30,1.257,
1976/08/31,1.222,
1976/09/01,1.215,
1976/09/02,1.191,
1976/09/03,1.229,
1976/09/04,1.134,
1976/09/05,1.205,
1976/09/06,1.316,
1976/09/07,1.293,
1976/09/08,1.366,
1976/09/09,1.318,
1976/09/10,1.218,
1976/09/11,1.133,
1976/09/12,1.193,
1976/09/13,1.194,
1976/09/14,1.225,
1976/09/15,1.2,
1976/09/16,1.111,
1976/09/17,1.113,
1976/09/18,1.249,
1976/09/19,1.317,
1976/09/20,1.27,
1976/09/21,1.284,
1976/09/22,1.346,
1976/09/23,1.19,
1976/09/24,1.159,
1976/09/25,1.23,
1976/09/26,1.227,
1976/09/27,1.27,
1976/09/28,1.417,
1976/09/29,1.232,
1976/09/30,1.27,
1976/10/01,1.273,
1976/10/02,1.18,
1976/10/03,1.328,
1976/10/04,1.221,
1976/10/05,1.157,
1976/10/06,1.148,
1976/10/07,1.21,
1976/10/08,1.262,
1976/10/09,1.261,
1976/10/10,1.305,
1976/10/11,1.36,
1976/10/12,1.208,
1976/10/13,1.129,
1976/10/14,1.349,
1976/10/15,1.338,
1976/10/16,1.325,
1976/10/17,1.217,
1976/10/18,1.556,
1976/10/19,1.094,
1976/10/20,1.225,
1976/10/21,1.243,
1976/10/22,1.24,
1976/10/23,1.17,
1976/10/24,1.127,
1976/10/25,1.175,
1976/10/26,1.433,
1976/10/27,1.449,
1976/10/28,1.239,
1976/10/29,1.166,
1976/10/30,1.192,
1976/10/31,1.241,
1976/11/01,1.483,
1976/11/02,1.493,
1976/11/03,1.153,
1976/11/04,1.126,
1976/11/05,1.194,
1976/11/06,1.4,
1976/11/07,1.128,
1976/11/08,1.381,
1976/11/09,1.504,
1976/11/10,1.329,
1976/11/11,1.397,
1976/11/12,1.31,
1976/11/13,1.434,
1976/11/14,1.274,
1976/12/09,1.422,
1976/12/10,0.876,
1976/12/11,1.446,
1976/12/12,1.162,
1976/12/13,1.575,
1976/12/14,1.114,
1976/12/15,1.194,
1976/12/16,1.243,
1976/12/17,1.647,
1976/12/18,1.565,
1976/12/19,1.425,
1976/12/20,1.282,
1976/12/21,1.475,
1976/12/22,1.232,
1976/12/23,1.16,
1976/12/24,1.422,
1976/12/25,1.041,
1976/12/26,1.298,
1976/12/27,1.535,
1976/12/28,1.269,
1976/12/29,1.401,
1976/12/30,1.53,
1976/12/31,1.356,
1977/01/01,1.471,
1977/01/02,1.488,
1977/01/03,1.227,
1977/01/04,1.134,
1977/01/05,1.311,
1977/01/06,1.057,
1977/01/07,1.342,
1977/01/08,1.514,
1977/01/09,1.323,
1977/01/10,1.116,
1977/01/11,1.37,
1977/01/12,1.05,
1977/01/13,1.211,
1977/01/14,1.195,
1977/01/15,1.243,
1977/01/16,1.334,
1977/01/17,1.506,
1977/01/18,1.331,
1977/01/19,1.298,
1977/01/20,1.269,
1977/01/21,1.067,
1977/01/22,1.404,
1977/01/23,1.349,
1977/01/24,1.188,
1977/01/25,1.203,
1977/01/26,1.461,
1977/01/27,1.16,
1977/01/28,1.238,
1977/01/29,1.345,
1977/01/30,1.185,
1977/01/31,1.308,
1977/02/01,1.4,
1977/02/02,1.322,
1977/02/03,1.188,
1977/02/04,1.376,
1977/02/05,1.291,
1977/02/06,1.545,
1977/02/07,1.193,
1977/02/08,1.194,
1977/02/09,1.079,
1977/02/10,1.119,
1977/02/11,1.114,
1977/02/12,1.29,
1977/02/13,1.223,
1977/02/14,1.463,
1977/02/15,1.188,
1977/02/16,1.235,
1977/02/17,1.223,
1977/02/18,1.166,
1977/02/19,1.047,
1977/02/20,1.147,
1977/02/21,1.343,
1977/02/25,1.365,
1977/02/26,1.368,
1977/02/27,1.188,
1977/02/28,1.216,
1977/03/01,1.183,
1977/03/02,1.242,
1977/03/03,1.243,
1977/03/04,1.145,
1977/03/05,1.141,
1977/03/06,1.251,
1977/03/07,1.117,
1977/03/08,1.145,
1977/03/09,1.008,
1977/03/10,1.042,
1977/03/11,1.083,
1977/03/12,1.004,
1977/03/13,1.188,
1977/03/14,1.203,
1977/03/15,1.171,
1977/03/16,1.315,
1977/03/17,1.35,
1977/03/18,1.295,
1977/03/19,1.686,
1977/03/20,1.206,
1977/03/21,1.32,
1977/03/22,1.178,
1977/03/23,1.42,
1977/03/24,1.735,
1977/03/25,1.579,
1977/03/26,1.548,
1977/03/27,1.262,
1977/03/28,1.158,
1977/03/29,1.14,
1977/03/30,1.17,
1977/03/31,1.204,
1977/04/01,1.353,
1977/04/02,1.21,
1977/04/03,0.964,
1977/04/04,1.281,
1977/04/05,1.224,
1977/04/06,1.19,
1977/04/07,1.03,
1977/04/08,1.03,
1977/04/09,1.166,
1977/04/10,1.187,
1977/04/11,1.01,
1977/04/12,0.991,
1977/04/13,1.106,
1977/04/14,1.29,
1977/04/15,1.186,
1977/04/16,1.294,
1977/04/17,1.166,
1977/04/18,1.045,
1977/04/19,1.044,
1977/04/20,0.915,
1977/04/21,0.955,
1977/04/22,1.038,
1977/04/23,1.048,
1977/04/24,1.087,
1977/04/25,1.216,
1977/04/26,1.209,
1977/04/27,1.16,
1977/04/28,1.176,
1977/04/29,1.235,
1977/04/30,1.198,
1977/05/01,1.057,
1977/05/02,0.943,
1977/05/03,1.261,
1977/05/04,1.223,
1977/05/05,1.168,
1977/05/06,1.183,
1977/05/07,1.276,
1977/05/08,1.316,
1977/05/09,1.269,
1977/05/10,1.408,
1977/05/11,1.364,
1977/05/12,1.205,
1977/05/13,1.33,
1977/05/14,1.393,
1977/05/15,1.25,
1977/05/16,1.082,
1977/05/17,1.155,
1977/05/18,1.2,
1977/05/19,1.102,
1977/05/20,1.075,
1977/05/21,1.016,
1977/05/22,1.02,
1977/05/23,1.113,
1977/05/24,1.117,
1977/05/25,1.188,
1977/05/26,1.402,
1977/05/27,1.473,
1977/05/28,1.319,
1977/05/29,1.244,
1977/05/30,1.134,
1977/05/31,1.158,
1977/06/01,1.091,
1977/06/02,1.051,
1977/06/03,1.139,
1977/06/04,1.248,
1977/06/05,1.241,
1977/06/06,1.301,
1977/06/07,1.301,
1977/06/08,1.218,
1977/06/09,1.108,
1977/06/10,1.129,
1977/06/11,1.175,
1977/06/12,1.199,
1977/06/13,1.145,
1977/06/14,1.061,
1977/06/15,1.123,
1977/06/16,1.124,
1977/06/17,1.085,
1977/06/18,1.157,
1977/06/19,1.218,
1977/06/20,1.248,
1977/06/21,1.196,
1977/06/22,1.26,
1977/06/23,1.155,
1977/06/24,1.095,
1977/06/25,1.082,
1977/06/26,1.156,
1977/06/27,1.28,
1977/06/28,1.176,
1977/06/29,1.142,
1977/06/30,1.181,
1977/07/01,1.127,
1977/07/02,1.175,
1977/07/03,1.15,
1977/07/04,1.14,
1977/07/05,1.318,
1977/07/07,1.282,
1977/07/08,1.196,
1977/07/09,1.13,
1977/07/10,1.183,
1977/07/11,1.128,
1977/07/12,1.131,
1977/07/13,1.038,
1977/07/14,1.118,
1977/07/15,1.104,
1977/07/16,1.09,
1977/07/17,1.092,
1977/07/18,1.199,
1977/07/19,1.149,
1977/07/20,1.228,
1977/07/21,1.26,
1977/07/22,1.306,
1977/07/23,1.292,
1977/07/24,1.154,
1977/07/25,0.988,
1977/07/26,1.262,
1977/07/27,1.172,
1977/07/28,1.113,
1977/07/29,1.021,
1977/07/30,1.083,
1977/07/31,1.248,
1977/08/01,1.075,
1977/08/02,1.108,
1977/08/03,1.107,
1977/08/04,1.111,
1977/08/05,1.115,
1977/08/06,1.165,
1977/08/07,1.15,
1977/08/08,1.216,
1977/08/09,1.3,
1977/08/10,1.118,
1977/08/11,1.238,
1977/08/12,1.135,
1977/08/13,1.142,
1977/08/14,1.132,
1977/08/15,1.171,
1977/08/16,1.128,
1977/08/17,1.128,
1977/08/18,1.274,
1977/08/19,1.155,
1977/08/20,1.18,
1977/08/21,1.181,
1977/08/22,1.113,
1977/08/23,1.133,
1977/08/24,1.127,
1977/08/25,1.244,
1977/08/26,1.172,
1977/08/27,1.055,
1977/08/28,1.083,
1977/08/29,1.092,
1977/08/30,1.21,
1977/08/31,1.123,
1977/09/01,0.994,
1977/09/02,1.145,
1977/09/03,1.232,
1977/09/04,1.173,
1977/09/05,1.165,
1977/09/06,1.203,
1977/09/07,1.171,
1977/09/08,1.195,
1977/09/09,1.092,
1977/09/10,1.003,
1977/09/11,1.33,
1977/09/12,1.325,
1977/09/13,1.115,
1977/09/14,1.313,
1977/09/15,1.419,
1977/09/16,1.143,
1977/09/17,1.205,
1977/09/18,1.217,
1977/09/19,1.335,
1977/09/20,1.367,
1977/09/21,1.285,
1977/09/22,1.275,
1977/09/23,1.265,
1977/09/24,1.191,
1977/09/25,1.111,
1977/09/26,1.118,
1977/09/27,1.273,
1977/09/28,1.31,
1977/09/29,1.416,
1977/09/30,1.448,
1977/10/01,1.186,
1977/10/02,1.095,
1977/10/03,1.352,
1977/10/04,1.268,
1977/10/05,1.161,
1977/10/06,1.122,
1977/10/07,1.199,
1977/10/08,1.243,
1977/10/09,1.095,
1977/10/10,1.299,
1977/10/11,1.16,
1977/10/12,1.21,
1977/10/13,1.262,
1977/10/14,1.283,
1977/10/15,1.237,
1977/10/16,1.238,
1977/10/17,1.32,
1977/10/18,1.381,
1977/10/19,1.174,
1977/10/20,1.266,
1977/10/21,1.579,
1977/10/22,1.243,
1977/10/23,1.412,
1977/10/24,1.234,
1977/10/25,1.253,
1977/10/26,1.1,
1977/10/27,1.25,
1977/10/28,1.375,
1977/10/29,1.245,
1977/10/30,1.274,
1977/10/31,1.155,
1977/11/01,1.085,
1977/11/02,1.088,
1977/11/03,1.085,
1977/11/04,1.057,
1977/11/05,1.212,
1977/11/06,1.165,
1977/11/07,1.321,
1977/11/08,1.09,
1977/11/09,1.092,
1977/11/10,1.126,
1977/11/11,1.152,
1977/11/12,1.166,
1977/11/13,1.368,
1977/11/14,1.28,
1977/11/15,1.124,
1977/11/16,1.118,
1977/11/17,1.163,
1977/11/18,1.22,
1977/11/19,1.184,
1977/11/20,1.439,
1977/11/21,1.237,
1977/11/22,1.182,
1977/11/23,1.185,
1977/11/24,1.165,
1977/11/25,1.197,
1977/11/26,1.395,
1977/11/27,1.126,
1977/11/28,1.045,
1977/11/29,1.149,
1977/11/30,1.081,
1977/12/01,1.191,
1977/12/02,1.325,
1977/12/03,1.261,
1977/12/04,1.335,
1977/12/05,1.271,
1977/12/06,1.594,
1977/12/07,2.153,
1977/12/08,1.461,
